azimuth_deg,horizon_elev_deg
309.30,4.0730
309.40,4.0730
309.50,4.0730
309.60,4.0730
309.70,3.9645
309.80,3.9645
309.90,3.9645
310.00,3.9245
310.10,3.9245
310.20,3.9245
310.30,3.6986
310.40,3.6942
310.50,3.6867
310.60,3.6867
310.70,3.6867
310.80,3.6465
310.90,3.6465
311.00,3.6119
311.10,3.6839
311.20,3.6708
311.30,3.6708
311.40,3.6708
311.50,3.6708
311.60,3.6734
311.70,3.6734
311.80,3.7170
311.90,3.7170
312.00,3.7527
312.10,3.7527
312.20,3.7527
312.30,3.7756
312.40,3.8281
312.50,3.8281
312.60,3.8281
312.70,3.8538
312.80,3.8538
312.90,3.9757
313.00,3.9757
313.10,3.9757
313.20,3.9757
313.30,3.9112
313.40,3.9602
313.50,3.9602
313.60,3.9602
313.70,3.9313
313.80,3.8968
313.90,3.8598
314.00,3.8598
314.10,3.9485
314.20,3.9485
314.30,3.9485
314.40,3.9485
314.50,4.0058
314.60,4.0058
314.70,3.9718
314.80,4.0072
314.90,3.9973
315.00,3.9973
315.10,3.9973
315.20,3.9685
315.30,3.9685
315.40,3.8681
315.50,3.8681
315.60,3.8681
315.70,3.7741
315.80,3.7741
315.90,3.6434
316.00,3.6183
316.10,3.6638
316.20,3.6638
316.30,3.6638
316.40,3.6499
316.50,3.6326
316.60,3.6610
316.70,3.6709
316.80,3.7713
316.90,3.7713
317.00,3.7301
317.10,3.7518
317.20,3.9015
317.30,3.9015
317.40,3.9015
317.50,3.9153
317.60,4.0115
317.70,4.0262
317.80,4.0262
317.90,4.0158
318.00,4.0158
318.10,4.0308
318.20,4.0308
318.30,4.0308
318.40,3.9764
318.50,3.9807
318.60,3.9807
318.70,3.9754
318.80,3.9373
318.90,3.8977
319.00,3.8888
319.10,3.8121
319.20,3.7954
319.30,3.7893
319.40,3.7815
319.50,3.7771
319.60,3.7771
319.70,3.8250
319.80,3.8250
319.90,3.8066
320.00,3.7858
320.10,3.7858
320.20,3.7858
320.30,3.7368
320.40,3.7368
320.50,3.7896
320.60,3.8688
320.70,3.8688
320.80,3.8688
320.90,3.9090
321.00,3.9422
321.10,3.9682
321.20,3.9682
321.30,4.0375
321.40,4.1797
321.50,4.1797
321.60,4.1797
321.70,4.2013
321.80,4.2839
321.90,4.3832
322.00,4.3832
322.10,4.3832
322.20,4.3818
322.30,4.3818
322.40,4.3818
322.50,4.3818
322.60,4.3346
322.70,4.3147
322.80,4.3119
322.90,4.3375
323.00,4.3415
323.10,4.4037
323.20,4.4037
323.30,4.5224
323.40,4.5224
323.50,4.6378
323.60,4.6378
323.70,4.6381
323.80,4.8405
323.90,4.8405
324.00,4.8405
324.10,4.9066
324.20,4.9742
324.30,5.0058
324.40,5.0428
324.50,5.1137
324.60,5.1137
324.70,5.1641
324.80,5.2090
324.90,5.2186
325.00,5.2505
325.10,5.2828
325.20,5.3167
325.30,5.3167
325.40,5.3341
325.50,5.4631
325.60,5.4631
325.70,5.4631
325.80,5.5679
325.90,5.6091
326.00,5.6091
326.10,5.6091
326.20,5.7977
326.30,5.7977
326.40,5.7977
326.50,5.7977
326.60,5.8804
326.70,5.8804
326.80,5.8804
326.90,5.8804
327.00,5.9233
327.10,5.9233
327.20,5.9233
327.30,6.0361
327.40,6.0361
327.50,6.0361
327.60,6.0361
327.70,6.1406
327.80,6.1406
327.90,6.1406
328.00,6.1406
328.10,6.1708
328.20,6.2219
328.30,6.2219
328.40,6.2544
328.50,6.2544
328.60,6.2786
328.70,6.2786
328.80,6.3198
328.90,6.3198
329.00,6.3558
329.10,6.4440
329.20,6.4440
329.30,6.4440
329.40,6.4440
329.50,6.3458
329.60,6.3458
329.70,6.3565
329.80,6.3035
329.90,6.3035
330.00,6.3035
330.10,6.2159
330.20,6.2159
330.30,6.2159
330.40,6.2934
330.50,6.1552
330.60,6.1552
330.70,6.1552
330.80,5.8661
330.90,5.8661
331.00,5.8661
331.10,5.6911
331.20,5.6022
331.30,5.7349
331.40,5.7349
331.50,5.6699
331.60,5.8154
331.70,5.8554
331.80,5.8554
331.90,5.8554
332.00,5.9640
332.10,6.0167
332.20,6.0167
332.30,6.0310
332.40,6.0543
332.50,6.1401
332.60,6.1401
332.70,6.1952
332.80,6.1952
332.90,6.1952
333.00,6.2454
333.10,6.2454
333.20,6.2454
333.30,6.2454
333.40,6.2737
333.50,6.2737
333.60,6.2737
333.70,6.2724
333.80,6.2854
333.90,6.2854
334.00,6.2854
334.10,6.2305
334.20,6.1901
334.30,6.1901
334.40,6.1901
334.50,6.1901
334.60,6.1125
334.70,6.0625
334.80,6.0625
334.90,6.0089
335.00,5.9189
335.10,5.9464
335.20,5.9464
335.30,5.8238
335.40,5.8238
335.50,5.8238
335.60,5.8238
335.70,5.7891
335.80,5.6698
335.90,5.6698
336.00,5.5346
336.10,5.4574
336.20,5.4574
336.30,5.4235
336.40,5.4118
336.50,5.4170
336.60,5.3992
336.70,5.3992
336.80,5.3751
336.90,5.3751
337.00,5.3676
337.10,5.3323
337.20,5.3323
337.30,5.3327
337.40,5.3327
337.50,5.3372
337.60,5.3726
337.70,5.3726
337.80,5.4217
337.90,5.4217
338.00,5.4315
338.10,5.4569
338.20,5.4569
338.30,5.4310
338.40,5.4310
338.50,5.4014
338.60,5.3738
338.70,5.3670
338.80,5.3670
338.90,5.3490
339.00,5.3254
339.10,5.3254
339.20,5.2770
339.30,5.2942
339.40,5.2942
339.50,5.2383
339.60,5.2670
339.70,5.2670
339.80,5.2544
339.90,5.2682
340.00,5.3176
340.10,5.3176
340.20,5.3494
340.30,5.3909
340.40,5.4097
340.50,5.3985
340.60,5.4334
340.70,5.4334
340.80,5.4823
340.90,5.4995
341.00,5.5910
341.10,5.6003
341.20,5.6003
341.30,5.6513
341.40,5.6513
341.50,5.6667
341.60,5.7033
341.70,5.7269
341.80,5.7269
341.90,5.7313
342.00,5.7075
342.10,5.7075
342.20,5.6765
342.30,5.6765
342.40,5.6124
342.50,5.6124
342.60,5.6122
342.70,5.5788
342.80,5.5788
342.90,5.5479
343.00,5.5097
343.10,5.5014
343.20,5.4750
343.30,5.4414
343.40,5.4014
343.50,5.4014
343.60,5.4047
343.70,5.4047
343.80,5.3373
343.90,5.3629
344.00,5.3362
344.10,5.3362
344.20,5.2875
344.30,5.3007
344.40,5.3167
344.50,5.3167
344.60,5.3097
344.70,5.3299
344.80,5.3401
344.90,5.3401
345.00,5.3347
345.10,5.3561
345.20,5.3568
345.30,5.3718
345.40,5.3718
345.50,5.3387
345.60,5.3107
345.70,5.2992
345.80,5.2587
345.90,5.2332
346.00,5.2336
346.10,5.1966
346.20,5.1966
346.30,5.1783
346.40,5.1779
346.50,5.1693
346.60,5.1464
346.70,5.1464
346.80,5.1273
346.90,5.1273
347.00,5.1430
347.10,5.0837
347.20,5.0614
347.30,5.0482
347.40,5.0325
347.50,5.0085
347.60,4.9713
347.70,4.9713
347.80,4.9585
347.90,4.9585
348.00,4.9469
348.10,4.9203
348.20,4.9203
348.30,4.9142
348.40,4.9142
348.50,4.8787
348.60,4.8787
348.70,4.8384
348.80,4.8384
348.90,4.8242
349.00,4.8003
349.10,4.7879
349.20,4.7522
349.30,4.7522
349.40,4.7371
349.50,4.7406
349.60,4.7433
349.70,4.7319
349.80,4.7244
349.90,4.6992
350.00,4.6856
350.10,4.6854
350.20,4.6713
350.30,4.6702
350.40,4.6812
350.50,4.6714
350.60,4.6630
350.70,4.6548
350.80,4.6593
350.90,4.7114
351.00,4.7881
351.10,4.8218
351.20,4.8844
351.30,4.9116
351.40,4.9411
351.50,4.9518
351.60,4.9554
351.70,4.9597
351.80,4.9585
351.90,4.9556
352.00,4.9845
352.10,4.9992
352.20,5.0302
352.30,5.0244
352.40,5.0126
352.50,4.9587
352.60,4.8842
352.70,4.8673
352.80,4.8461
352.90,4.8210
353.00,4.7572
353.10,4.7101
353.20,4.6559
353.30,4.6138
353.40,4.6315
353.50,4.6487
353.60,4.6456
353.70,4.6692
353.80,4.6891
353.90,4.7290
354.00,4.7393
354.10,4.7762
354.20,4.7883
354.30,4.8047
354.40,4.8149
354.50,4.8114
354.60,4.7936
354.70,4.7891
354.80,4.8082
354.90,4.7998
355.00,4.7797
355.10,4.7765
355.20,4.7821
355.30,4.7811
355.40,4.7611
355.50,4.7522
355.60,4.7332
355.70,4.7464
355.80,4.7280
355.90,4.7155
356.00,4.7444
356.10,4.7918
356.20,4.8342
356.30,4.8622
356.40,4.8942
356.50,4.9253
356.60,4.9384
356.70,4.9457
356.80,4.9506
356.90,4.9485
357.00,4.9537
357.10,4.9611
357.20,4.9713
357.30,4.9844
357.40,4.9607
357.50,4.9592
357.60,4.9753
357.70,4.9389
357.80,4.9114
357.90,4.9060
358.00,4.8966
358.10,4.9010
358.20,4.8889
358.30,4.8982
358.40,4.8921
358.50,4.8956
358.60,4.8999
358.70,4.9142
358.80,4.9251
358.90,4.9428
359.00,4.9478
359.10,4.9405
359.20,4.9783
359.30,5.0108
359.40,4.9778
359.50,4.9374
359.60,4.8801
359.70,4.7908
359.80,4.7830
359.90,4.8172
