azimuth_deg,horizon_elev_deg
153.00,2.0707
153.10,2.0979
153.20,2.0840
153.30,2.1252
153.40,2.1807
153.50,2.1889
153.60,2.2493
153.70,2.2794
153.80,2.2677
153.90,2.2535
154.00,2.2442
154.10,2.2603
154.20,2.2798
154.30,2.2948
154.40,2.3238
154.50,2.3400
154.60,2.3229
154.70,2.3247
154.80,2.3356
154.90,2.3509
155.00,2.3456
155.10,2.3456
155.20,2.3780
155.30,2.3945
155.40,2.4310
155.50,2.4275
155.60,2.4275
155.70,2.4460
155.80,2.4342
155.90,2.4507
156.00,2.4578
156.10,2.4685
156.20,2.4867
156.30,2.5300
156.40,2.5596
156.50,2.5628
156.60,2.5495
156.70,2.5816
156.80,2.6132
156.90,2.6582
157.00,2.6857
157.10,2.6721
157.20,2.7019
157.30,2.7382
157.40,2.7448
157.50,2.8083
157.60,2.8319
157.70,2.8447
157.80,2.8583
157.90,2.9015
158.00,2.8737
158.10,2.8929
158.20,2.9279
158.30,2.9103
158.40,2.9103
158.50,2.8925
158.60,2.8409
158.70,2.8202
158.80,2.7849
158.90,2.7911
159.00,2.7795
159.10,2.8409
159.20,2.9197
159.30,2.9659
159.40,3.0118
159.50,3.0802
159.60,3.1312
159.70,3.1312
159.80,3.1217
159.90,3.0986
160.00,3.1421
160.10,3.1811
160.20,3.2157
160.30,3.2224
160.40,3.2051
160.50,3.1581
160.60,3.1470
160.70,3.1895
160.80,3.1684
160.90,3.1684
161.00,3.1276
161.10,3.1120
161.20,3.1476
161.30,3.1260
161.40,3.1374
161.50,3.1056
161.60,3.0699
161.70,3.0859
161.80,3.0424
161.90,3.0269
162.00,2.9937
162.10,3.0137
162.20,3.0248
162.30,3.0600
162.40,3.0963
162.50,3.1151
162.60,3.0780
162.70,3.0848
162.80,3.0569
162.90,2.9879
163.00,2.9386
163.10,2.9090
163.20,2.8756
163.30,2.8508
163.40,2.9027
163.50,2.9079
163.60,2.8721
163.70,2.8852
163.80,2.8787
163.90,2.9042
164.00,2.9238
164.10,2.9682
164.20,2.9682
164.30,2.9990
164.40,2.9990
164.50,3.0256
164.60,3.0401
164.70,3.0401
164.80,3.0644
164.90,3.0889
165.00,3.0701
165.10,3.1081
165.20,3.1120
165.30,3.1270
165.40,3.1270
165.50,3.1371
165.60,3.1371
165.70,3.1503
165.80,3.1541
165.90,3.1629
166.00,3.1739
166.10,3.1909
166.20,3.1909
166.30,3.1844
166.40,3.1740
166.50,3.1841
166.60,3.1841
166.70,3.2253
166.80,3.2253
166.90,3.2404
167.00,3.1945
167.10,3.1747
167.20,3.1703
167.30,3.1662
167.40,3.1662
167.50,3.1715
167.60,3.1831
167.70,3.1772
167.80,3.1772
167.90,3.1396
168.00,3.1869
168.10,3.1591
168.20,3.1610
168.30,3.1775
168.40,3.1775
168.50,3.1633
168.60,3.1633
168.70,3.1754
168.80,3.1635
168.90,3.2043
169.00,3.2043
169.10,3.1848
169.20,3.1978
169.30,3.2131
169.40,3.2319
169.50,3.2605
169.60,3.2605
169.70,3.2871
169.80,3.2663
169.90,3.2663
170.00,3.2581
170.10,3.2456
170.20,3.2357
170.30,3.2357
170.40,3.2070
170.50,3.1795
170.60,3.1795
170.70,3.1152
170.80,3.1071
170.90,3.0283
171.00,2.9287
171.10,2.8674
171.20,2.8327
171.30,2.8327
171.40,2.7637
171.50,2.7637
171.60,2.6678
171.70,2.6109
171.80,2.6210
171.90,2.6210
172.00,2.6638
172.10,2.6638
172.20,2.6656
172.30,2.6172
172.40,2.6172
172.50,2.5368
172.60,2.5368
172.70,2.4613
172.80,2.4762
172.90,2.4762
173.00,2.4397
173.10,2.3962
173.20,2.3962
173.30,2.3304
173.40,2.3304
173.50,2.3014
173.60,2.2701
173.70,2.2701
173.80,2.2606
173.90,2.3399
174.00,2.3399
174.10,2.4030
174.20,2.4030
174.30,2.4030
174.40,2.4612
174.50,2.4612
174.60,2.5122
174.70,2.5122
174.80,2.5038
174.90,2.5423
175.00,2.5688
175.10,2.7171
175.20,2.7171
175.30,2.7506
175.40,2.8111
175.50,2.8111
175.60,2.8576
175.70,2.8576
175.80,2.8993
175.90,2.8993
176.00,2.8839
176.10,2.8839
176.20,2.8036
176.30,2.8036
176.40,2.7470
176.50,2.7470
176.60,2.6852
176.70,2.6852
176.80,2.6852
176.90,2.6421
177.00,2.6421
177.10,2.5668
177.20,2.5668
177.30,2.5121
177.40,2.5121
177.50,2.5256
177.60,2.5256
177.70,2.5798
177.80,2.5798
177.90,2.5798
178.00,2.6378
178.10,2.6378
178.20,2.6139
178.30,2.6139
178.40,2.5519
178.50,2.5519
178.60,2.4701
178.70,2.4662
178.80,2.4649
178.90,2.4061
179.00,2.3778
179.10,2.3718
179.20,2.3983
179.30,2.3573
179.40,2.3647
179.50,2.3895
179.60,2.4285
179.70,2.4051
179.80,2.3753
179.90,2.3313
180.00,2.3158
180.10,2.3011
180.20,2.2846
180.30,2.3123
180.40,2.2947
180.50,2.2741
180.60,2.3006
180.70,2.2941
180.80,2.2873
180.90,2.2913
181.00,2.3125
181.10,2.2963
181.20,2.2703
181.30,2.2469
181.40,2.2430
181.50,2.2445
181.60,2.2923
181.70,2.3071
181.80,2.3169
181.90,2.3322
182.00,2.3334
182.10,2.3171
182.20,2.3317
182.30,2.3671
182.40,2.4005
182.50,2.4288
182.60,2.4583
182.70,2.4510
182.80,2.4386
182.90,2.4405
183.00,2.4174
183.10,2.3962
183.20,2.3659
183.30,2.3165
183.40,2.2879
183.50,2.2643
183.60,2.2340
183.70,2.2064
183.80,2.1733
183.90,2.1967
184.00,2.2362
184.10,2.2921
184.20,2.2926
184.30,2.2938
184.40,2.2729
184.50,2.2781
184.60,2.3156
184.70,2.3290
184.80,2.3193
184.90,2.2839
185.00,2.3286
185.10,2.3571
185.20,2.3764
185.30,2.4128
185.40,2.4402
185.50,2.4694
185.60,2.4806
185.70,2.5347
185.80,2.5674
185.90,2.5905
186.00,2.6146
186.10,2.6417
186.20,2.7242
186.30,2.7512
186.40,2.7853
186.50,2.8039
186.60,2.8668
186.70,2.9106
186.80,2.9482
186.90,2.9540
187.00,2.9653
187.10,2.9610
187.20,2.9909
187.30,3.0018
187.40,3.0353
187.50,3.0728
187.60,3.1078
187.70,3.0941
187.80,3.0785
187.90,3.0969
188.00,3.1107
188.10,3.1467
188.20,3.1626
188.30,3.1775
188.40,3.1251
188.50,3.1251
188.60,3.1486
188.70,3.1678
188.80,3.1596
188.90,3.1777
189.00,3.1427
189.10,3.0999
189.20,3.0670
189.30,3.0757
189.40,3.1115
189.50,3.1265
189.60,3.1118
189.70,3.0898
189.80,3.0668
189.90,3.0549
190.00,3.0310
190.10,3.0040
190.20,2.9816
190.30,2.9553
190.40,2.9194
190.50,2.9195
190.60,2.8695
190.70,2.8635
190.80,2.8100
190.90,2.7465
191.00,2.6847
191.10,2.7290
191.20,2.7517
191.30,2.7150
191.40,2.6907
191.50,2.6905
191.60,2.6745
191.70,2.6204
191.80,2.6010
191.90,2.5819
192.00,2.5531
192.10,2.5024
192.20,2.4548
192.30,2.4017
192.40,2.3381
192.50,2.2904
192.60,2.2466
192.70,2.2263
192.80,2.1719
192.90,2.1347
193.00,2.1079
193.10,2.0820
193.20,1.9932
193.30,1.9443
193.40,2.0053
193.50,2.0538
193.60,2.0929
193.70,2.1088
193.80,2.1521
193.90,2.1680
194.00,2.2115
194.10,2.2446
194.20,2.2781
194.30,2.3030
194.40,2.3406
194.50,2.3843
194.60,2.3963
194.70,2.3904
194.80,2.3696
194.90,2.3672
195.00,2.3529
195.10,2.3394
195.20,2.3126
195.30,2.2807
195.40,2.2538
195.50,2.2052
195.60,2.1990
195.70,2.1821
195.80,2.1244
195.90,2.0919
196.00,2.0649
196.10,2.0478
196.20,1.9824
196.30,1.9353
196.40,1.9779
196.50,2.0367
196.60,2.1151
196.70,2.1417
196.80,2.1908
196.90,2.2481
197.00,2.2791
197.10,2.2955
197.20,2.3461
197.30,2.3516
197.40,2.3264
197.50,2.3182
197.60,2.2829
197.70,2.2275
197.80,2.1392
197.90,2.1003
198.00,2.0395
198.10,1.9625
198.20,1.9021
198.30,1.8563
198.40,1.8055
198.50,1.7923
198.60,1.7797
198.70,1.7543
198.80,1.7159
198.90,1.6639
199.00,1.6274
199.10,1.6065
199.20,1.5829
199.30,1.5567
199.40,1.5482
199.50,1.5174
199.60,1.4935
199.70,1.4914
199.80,1.4565
199.90,1.3879
200.00,1.3806
200.10,1.3783
200.20,1.3265
200.30,1.3232
200.40,1.2625
200.50,1.2410
200.60,1.2459
200.70,1.2335
200.80,1.1840
200.90,1.1762
201.00,1.1814
201.10,1.1898
201.20,1.1765
201.30,1.1419
201.40,1.1401
201.50,1.1550
201.60,1.1988
201.70,1.2135
201.80,1.1987
201.90,1.1697
202.00,1.1389
202.10,1.1215
202.20,1.0973
202.30,1.0939
202.40,1.0785
202.50,1.0686
202.60,1.0541
202.70,1.0364
202.80,1.0286
202.90,1.0354
203.00,1.0341
203.10,1.0307
203.20,1.0333
203.30,1.0407
203.40,1.0428
203.50,1.0505
203.60,1.0660
203.70,1.0498
203.80,1.0044
203.90,0.9937
204.00,0.9867
204.10,0.9942
204.20,0.9985
204.30,1.0371
204.40,1.0680
204.50,1.0953
204.60,1.1130
204.70,1.1581
204.80,1.1715
204.90,1.1964
205.00,1.2218
205.10,1.2563
205.20,1.2771
205.30,1.2844
205.40,1.2988
205.50,1.3095
205.60,1.3274
205.70,1.3301
205.80,1.3454
205.90,1.3724
206.00,1.3918
206.10,1.4011
206.20,1.3848
206.30,1.3449
206.40,1.3063
206.50,1.2414
206.60,1.2172
206.70,1.2261
206.80,1.1783
206.90,1.1156
207.00,1.1274
207.10,1.1291
207.20,1.1132
207.30,1.1240
207.40,1.1324
207.50,1.1240
207.60,1.1153
207.70,1.1079
207.80,1.0741
207.90,1.0643
208.00,1.0082
208.10,0.9861
208.20,0.9719
208.30,0.9539
208.40,0.9939
208.50,1.0269
208.60,1.0174
208.70,0.9897
208.80,0.9514
208.90,0.9683
209.00,0.9684
209.10,0.9622
209.20,0.9825
209.30,1.0176
209.40,1.0392
209.50,1.0575
209.60,1.0149
209.70,0.9804
209.80,0.9573
209.90,0.9332
210.00,0.9196
210.10,0.8945
210.20,0.9021
210.30,0.9021
210.40,0.9958
210.50,0.9958
210.60,1.0638
210.70,1.0638
210.80,1.1231
210.90,1.1309
211.00,1.1309
211.10,1.1717
211.20,1.1717
211.30,1.2150
211.40,1.2171
211.50,1.2572
211.60,1.2572
211.70,1.2782
211.80,1.2722
211.90,1.2722
212.00,1.3426
212.10,1.3426
212.20,1.3896
212.30,1.3905
212.40,1.4531
212.50,1.4531
212.60,1.5090
212.70,1.5090
212.80,1.5224
212.90,1.5602
213.00,1.5841
213.10,1.5939
213.20,1.5939
213.30,1.5893
213.40,1.5845
213.50,1.5692
213.60,1.5889
213.70,1.5889
213.80,1.6042
213.90,1.5949
214.00,1.6207
214.10,1.6207
214.20,1.6325
214.30,1.6249
214.40,1.6286
214.50,1.6234
214.60,1.6234
214.70,1.6152
214.80,1.6043
214.90,1.5961
215.00,1.5961
215.10,1.5961
215.20,1.5810
215.30,1.5810
215.40,1.5950
215.50,1.5728
215.60,1.6155
215.70,1.6155
215.80,1.6200
215.90,1.6389
216.00,1.6311
216.10,1.6440
216.20,1.6440
216.30,1.6538
216.40,1.6538
216.50,1.6262
216.60,1.6199
216.70,1.6087
216.80,1.6164
216.90,1.5951
217.00,1.6001
217.10,1.6001
217.20,1.6028
217.30,1.5893
217.40,1.6338
217.50,1.6338
217.60,1.6338
217.70,1.6425
217.80,1.6830
217.90,1.7045
218.00,1.7045
218.10,1.7020
218.20,1.7557
218.30,1.7557
218.40,1.7714
218.50,1.7714
218.60,1.7714
218.70,1.7556
218.80,1.7441
218.90,1.7441
219.00,1.7334
219.10,1.7223
219.20,1.6659
219.30,1.6581
219.40,1.6455
219.50,1.6431
219.60,1.6711
219.70,1.6431
219.80,1.9142
219.90,1.9142
220.00,1.9142
220.10,1.9142
220.20,1.9677
220.30,2.0889
220.40,2.0889
220.50,2.0889
220.60,2.1513
220.70,2.1513
220.80,2.2197
220.90,2.2718
221.00,2.2718
221.10,2.2718
221.20,2.2718
221.30,2.2220
221.40,2.2220
221.50,2.2220
221.60,2.1878
221.70,2.2460
221.80,2.2564
221.90,2.2564
222.00,2.2570
222.10,2.3753
222.20,2.2570
222.30,2.4340
222.40,2.4272
222.50,2.4272
222.60,2.4272
222.70,2.3383
222.80,2.5453
222.90,2.5453
223.00,2.5453
223.10,2.5453
223.20,2.6135
223.30,2.6135
223.40,2.6135
223.50,2.6135
223.60,2.6994
223.70,2.6789
223.80,2.6789
223.90,2.6789
224.00,2.7871
224.10,2.7871
224.20,2.7387
224.30,2.8410
224.40,2.8410
224.50,2.8410
224.60,2.7665
224.70,3.0106
224.80,3.0106
224.90,3.0106
225.00,3.0106
225.10,3.1146
225.20,3.1434
225.30,3.1434
225.40,3.1436
225.50,3.2799
225.60,3.3118
225.70,3.3118
225.80,3.3118
225.90,3.4674
226.00,3.6322
226.10,3.6322
226.20,3.6322
226.30,3.6039
226.40,3.6039
226.50,3.7498
226.60,3.7737
226.70,3.7737
226.80,3.8558
226.90,3.8616
227.00,4.0395
227.10,4.0395
227.20,4.0507
227.30,4.1690
227.40,4.1690
227.50,4.1690
227.60,4.3840
227.70,4.3840
227.80,4.4390
227.90,4.4390
228.00,4.5351
228.10,4.5992
228.20,4.5992
228.30,4.5992
228.40,4.7134
228.50,4.7134
228.60,4.7379
228.70,4.7456
228.80,4.8868
228.90,4.9039
229.00,5.0068
229.10,5.1542
229.20,5.1542
229.30,5.1939
229.40,5.2857
229.50,5.4349
229.60,5.4349
229.70,5.4349
229.80,5.4349
229.90,5.4958
230.00,5.5679
230.10,5.5679
230.20,5.5984
230.30,5.6295
230.40,5.7938
230.50,5.7938
230.60,5.7938
230.70,5.7938
230.80,5.8651
230.90,5.8864
231.00,5.8864
231.10,5.9086
231.20,5.9348
231.30,6.0282
231.40,6.0282
231.50,6.0282
231.60,6.0564
231.70,6.1087
231.80,6.1087
231.90,6.1087
232.00,6.1087
232.10,6.0921
232.20,6.1492
232.30,6.1492
232.40,6.1492
232.50,6.1258
232.60,6.1457
232.70,6.1477
232.80,6.1477
232.90,6.1477
233.00,6.1985
233.10,6.1630
233.20,6.1158
233.30,6.1158
233.40,6.1158
233.50,6.0908
233.60,6.0908
233.70,6.0908
233.80,6.0908
233.90,6.0005
234.00,6.0005
234.10,6.0005
234.20,6.0005
234.30,6.0005
234.40,6.0113
234.50,6.0113
234.60,6.0113
234.70,6.0113
234.80,6.0156
234.90,6.0593
235.00,6.0593
235.10,6.0593
235.20,5.9742
235.30,5.9742
235.40,5.9707
235.50,5.9707
235.60,5.9817
235.70,5.9817
235.80,5.9590
235.90,5.9590
236.00,5.9916
236.10,5.9916
236.20,5.9916
236.30,6.1294
236.40,6.1366
236.50,6.2262
236.60,6.2262
236.70,6.3442
236.80,6.3701
236.90,6.3701
237.00,6.4217
237.10,6.4592
237.20,6.4592
237.30,6.4592
237.40,6.4995
237.50,6.5070
237.60,6.5070
237.70,6.5697
237.80,6.6204
237.90,6.6204
238.00,6.6204
238.10,6.6204
238.20,6.6624
238.30,6.7914
238.40,6.7914
238.50,6.7914
238.60,6.8309
238.70,6.8309
238.80,6.8309
238.90,6.9258
239.00,6.9816
239.10,6.9816
239.20,6.9816
239.30,6.9816
239.40,7.1326
239.50,7.1326
239.60,7.1326
239.70,7.1326
239.80,7.0919
239.90,7.1515
240.00,7.1515
240.10,7.1687
240.20,7.1687
240.30,7.1687
240.40,7.2132
240.50,7.2132
240.60,7.2555
240.70,7.2555
240.80,7.3693
240.90,7.3693
241.00,7.3693
241.10,7.4782
241.20,7.4782
241.30,7.5412
241.40,7.6202
241.50,7.7209
241.60,7.7209
241.70,7.7757
241.80,7.7757
241.90,7.7757
242.00,7.7863
242.10,7.9701
242.20,8.0071
242.30,8.0071
242.40,8.0812
242.50,8.0812
242.60,8.0812
242.70,8.0812
242.80,8.1140
242.90,8.1140
243.00,8.1140
243.10,8.0377
243.20,8.0780
243.30,8.0780
243.40,8.0780
243.50,8.0780
243.60,7.9897
243.70,7.9897
243.80,7.9897
243.90,8.0115
244.00,8.0181
244.10,8.0181
244.20,8.1162
244.30,8.1162
244.40,8.1162
244.50,8.1162
244.60,8.1486
244.70,8.1486
244.80,8.1502
244.90,8.1502
245.00,8.1502
245.10,8.1502
245.20,8.1691
245.30,8.1823
245.40,8.1823
245.50,8.1135
245.60,8.1135
245.70,8.1135
245.80,8.1135
245.90,7.9614
246.00,7.9770
246.10,7.9846
246.20,7.9846
246.30,7.9846
246.40,7.8976
246.50,7.8976
246.60,7.9244
246.70,7.9494
246.80,7.9244
246.90,8.0148
247.00,8.0603
247.10,8.1720
247.20,8.2783
247.30,8.2874
247.40,8.3410
247.50,8.3789
247.60,8.5902
247.70,8.5902
247.80,8.6351
247.90,8.7045
248.00,8.7045
248.10,8.8004
248.20,8.8004
248.30,8.8282
248.40,8.8839
248.50,8.8839
248.60,8.9056
248.70,8.9056
248.80,8.9348
248.90,8.9348
249.00,8.9348
249.10,8.9169
249.20,8.9086
249.30,8.9086
249.40,8.9206
249.50,8.9635
249.60,8.9635
249.70,8.9392
249.80,8.9392
249.90,8.9443
250.00,8.9443
250.10,8.9450
250.20,8.9450
250.30,8.9347
250.40,8.9347
250.50,8.8813
250.60,8.8813
250.70,8.8813
250.80,8.8612
250.90,8.8646
251.00,8.8992
251.10,8.8992
251.20,8.8230
251.30,8.8230
251.40,8.8230
251.50,8.8123
251.60,8.8123
251.70,8.7694
251.80,8.7694
251.90,8.8379
252.00,8.8176
252.10,8.8297
252.20,8.8297
252.30,8.8297
252.40,8.8423
252.50,8.8423
252.60,8.8423
252.70,8.8303
252.80,8.8385
252.90,8.8385
253.00,8.8385
253.10,8.8239
253.20,8.8452
253.30,8.8452
253.40,8.8958
253.50,8.8958
253.60,8.8958
253.70,8.9260
253.80,8.9312
253.90,8.9154
254.00,8.9154
254.10,8.9154
254.20,8.9004
254.30,8.9145
254.40,8.9145
254.50,8.9145
254.60,8.9289
254.70,8.9289
254.80,8.9289
254.90,8.9600
255.00,8.9600
255.10,8.9600
255.20,8.9116
255.30,8.9564
255.40,8.9645
255.50,8.9645
255.60,8.9907
255.70,9.1296
255.80,9.1296
255.90,9.2025
256.00,9.2946
256.10,9.2946
256.20,9.2600
256.30,9.2600
256.40,9.2600
256.50,9.2170
256.60,9.2170
256.70,9.1900
256.80,9.1165
256.90,9.0734
257.00,9.1173
257.10,9.1173
257.20,9.0997
257.30,9.0997
257.40,9.0997
257.50,9.0942
257.60,9.0654
257.70,9.1961
257.80,9.1961
257.90,9.2661
258.00,9.2740
258.10,9.3398
258.20,9.3767
258.30,9.4037
258.40,9.4037
258.50,9.5029
258.60,9.5029
258.70,9.5029
258.80,9.5866
258.90,9.5866
259.00,9.5934
259.10,9.6886
259.20,9.6886
259.30,9.7317
259.40,9.7732
259.50,9.8241
259.60,9.8241
259.70,9.8494
259.80,9.8918
259.90,9.8918
260.00,9.8918
260.10,9.9602
260.20,9.9602
260.30,9.9602
260.40,10.0176
260.50,10.0176
260.60,9.9706
260.70,9.9926
260.80,9.9828
260.90,9.9553
261.00,9.9144
261.10,9.9144
261.20,9.9144
261.30,9.8910
261.40,9.8910
261.50,9.9082
261.60,9.9082
261.70,9.9082
261.80,9.9388
261.90,9.9600
262.00,9.9727
262.10,9.9935
262.20,9.9935
262.30,10.0356
262.40,10.0356
262.50,10.0362
262.60,10.0704
262.70,10.0704
262.80,10.0857
262.90,10.0857
263.00,10.0789
263.10,10.0762
263.20,10.0762
263.30,10.0391
263.40,10.0391
263.50,10.0199
263.60,9.9897
263.70,9.9943
263.80,9.9756
263.90,9.9756
264.00,9.9849
264.10,9.9849
264.20,9.9849
264.30,10.0209
264.40,10.0209
264.50,9.9636
264.60,9.9636
264.70,9.9636
264.80,9.9564
264.90,9.9564
265.00,9.9564
265.10,9.9762
265.20,9.9762
265.30,9.9162
265.40,9.9162
265.50,9.8290
265.60,9.7880
265.70,9.7880
265.80,9.7243
265.90,9.6982
266.00,9.6982
266.10,9.6816
266.20,9.6816
266.30,9.6816
266.40,9.6096
266.50,9.6096
266.60,9.5838
266.70,9.5838
266.80,9.5838
266.90,9.5437
267.00,9.5437
267.10,9.5054
267.20,9.4784
267.30,9.4200
267.40,9.4200
267.50,9.4200
267.60,9.3721
267.70,9.3721
267.80,9.3330
267.90,9.4364
268.00,9.4364
268.10,9.5893
268.20,9.5893
268.30,9.5893
268.40,9.6601
268.50,9.6601
268.60,9.6601
268.70,9.7005
268.80,9.7005
268.90,9.7302
269.00,9.7302
269.10,9.7302
269.20,9.6976
269.30,9.6976
269.40,9.7040
269.50,9.7040
269.60,9.7040
269.70,9.7757
269.80,9.7757
269.90,9.7757
270.00,9.8397
270.10,9.8397
270.20,9.8397
270.30,10.0006
270.40,10.0006
270.50,10.0930
270.60,10.0930
270.70,10.0930
270.80,10.2430
270.90,10.2430
271.00,10.2430
271.10,10.3579
271.20,10.3579
271.30,10.3579
271.40,10.4141
271.50,10.4141
271.60,10.4141
271.70,10.4993
271.80,10.4993
271.90,10.4993
272.00,10.5957
272.10,10.5957
272.20,10.5957
272.30,10.6685
272.40,10.6685
272.50,10.6685
272.60,10.7379
272.70,10.7379
272.80,10.7379
272.90,10.7482
273.00,10.7482
273.10,10.7482
273.20,10.7764
273.30,10.7764
273.40,10.7764
273.50,10.8378
273.60,10.8378
273.70,10.8378
273.80,10.8628
273.90,10.8628
274.00,10.8628
274.10,10.9057
274.20,10.9057
274.30,10.9057
274.40,10.9036
274.50,10.9036
274.60,10.9146
274.70,10.8633
274.80,10.8633
274.90,10.8398
275.00,10.8398
275.10,10.8398
275.20,10.7981
275.30,10.7981
275.40,10.7981
275.50,10.7726
275.60,10.7726
275.70,10.7726
275.80,10.7528
275.90,10.7528
276.00,10.7528
276.10,10.7164
276.20,10.7164
276.30,10.6958
276.40,10.6901
276.50,10.6901
276.60,10.6901
276.70,10.6646
276.80,10.6646
276.90,10.6646
277.00,10.5953
277.10,10.5953
277.20,10.5935
277.30,10.5419
277.40,10.5419
277.50,10.5419
277.60,10.4799
277.70,10.4799
277.80,10.4799
277.90,10.5387
278.00,10.5387
278.10,10.5387
278.20,10.5881
278.30,10.6372
278.40,10.6372
278.50,10.6372
278.60,10.6918
278.70,10.6918
278.80,10.6918
278.90,10.6918
279.00,10.8723
279.10,10.8723
279.20,10.8429
279.30,10.8934
279.40,10.8934
279.50,10.8934
279.60,10.9000
279.70,10.9000
279.80,10.9000
279.90,10.8631
280.00,10.8631
280.10,10.8631
280.20,10.8562
280.30,10.9123
280.40,10.9123
280.50,10.9123
280.60,11.0335
280.70,10.9809
280.80,10.9809
280.90,10.9280
281.00,10.9280
281.10,10.9280
281.20,10.9280
281.30,10.8644
281.40,10.8890
281.50,10.8890
281.60,10.8890
281.70,10.8488
281.80,10.7717
281.90,10.7416
282.00,10.7416
282.10,10.7416
282.20,10.6738
282.30,10.6738
282.40,10.6738
282.50,10.5731
282.60,10.5731
282.70,10.6105
282.80,10.5985
282.90,10.5985
283.00,10.6268
283.10,10.6268
283.20,10.6268
283.30,10.6248
283.40,10.6248
283.50,10.6248
283.60,10.5934
283.70,10.5934
283.80,10.4931
283.90,10.5055
284.00,10.5055
284.10,10.5055
284.20,10.4854
284.30,10.4854
284.40,10.4811
284.50,10.5502
284.60,10.4811
284.70,10.5572
284.80,10.5572
284.90,10.5572
285.00,10.4968
285.10,10.4968
285.20,10.4920
285.30,10.4375
285.40,10.4222
285.50,10.4222
285.60,10.3654
285.70,10.3654
285.80,10.3654
285.90,10.2458
286.00,10.2458
286.10,10.1933
286.20,10.1439
286.30,10.1439
286.40,10.1245
286.50,10.1245
286.60,10.1245
286.70,10.0966
286.80,10.0131
286.90,10.0131
287.00,10.0069
287.10,9.9835
287.20,9.9835
287.30,9.9835
287.40,9.9187
287.50,9.9187
287.60,9.8393
287.70,9.8263
287.80,9.8263
287.90,9.8033
288.00,9.8207
288.10,9.8207
288.20,9.8207
288.30,9.8190
288.40,9.8446
288.50,9.8446
288.60,9.8446
288.70,9.8379
288.80,9.8144
288.90,9.8144
289.00,9.7387
289.10,9.7387
289.20,9.7387
289.30,9.6894
289.40,9.6482
289.50,9.6482
289.60,9.5977
289.70,9.5474
289.80,9.5474
289.90,9.5353
290.00,9.5136
290.10,9.5038
290.20,9.5038
290.30,9.5812
290.40,9.5812
290.50,9.5812
290.60,9.6392
290.70,9.6476
290.80,9.6476
290.90,9.6476
291.00,9.6586
291.10,9.6586
291.20,9.6586
291.30,9.5792
291.40,9.6268
291.50,9.6268
291.60,9.6342
291.70,9.6401
291.80,9.6691
291.90,9.7662
292.00,9.7662
292.10,9.7662
292.20,9.8124
292.30,9.8171
292.40,9.8217
292.50,9.8302
292.60,9.8862
292.70,9.8862
292.80,9.9204
292.90,9.9501
293.00,9.9501
293.10,9.9501
293.20,9.9751
293.30,9.9751
293.40,9.9751
293.50,9.9395
293.60,9.9395
293.70,9.9698
293.80,9.9698
293.90,10.0323
294.00,10.0323
294.10,10.0323
294.20,10.0225
294.30,10.0264
294.40,10.0264
294.50,10.0264
294.60,9.9649
294.70,10.0208
294.80,9.9588
294.90,9.9588
295.00,9.8969
295.10,9.8859
295.20,9.9257
295.30,9.9419
295.40,9.9419
295.50,9.9419
295.60,9.9019
295.70,9.8459
295.80,9.8459
295.90,9.8209
296.00,9.8209
296.10,9.8209
296.20,9.7618
296.30,9.7411
296.40,9.7385
296.50,9.7385
296.60,9.7565
296.70,9.7565
296.80,9.7565
296.90,9.7760
297.00,9.7760
297.10,9.7760
297.20,9.8341
297.30,9.8341
297.40,9.8341
297.50,9.9035
297.60,9.9035
297.70,9.9285
297.80,9.9921
297.90,9.9921
298.00,9.9921
298.10,10.0812
298.20,10.0301
298.30,10.0301
298.40,10.0912
298.50,10.1095
298.60,10.1231
298.70,10.1231
298.80,10.2100
298.90,10.2391
299.00,10.2391
299.10,10.2536
299.20,10.3039
299.30,10.3314
299.40,10.3314
299.50,10.2992
299.60,10.2992
299.70,10.3811
299.80,10.3339
299.90,10.3339
300.00,10.2485
300.10,10.2485
300.20,10.2485
300.30,10.2143
300.40,10.2115
300.50,10.2115
300.60,10.1340
300.70,10.1165
300.80,10.0769
300.90,10.0769
301.00,10.0379
301.10,9.9332
301.20,9.9332
301.30,9.9332
301.40,9.9131
301.50,9.8466
301.60,9.8466
301.70,9.7674
301.80,9.7674
301.90,9.6663
302.00,9.6653
302.10,9.6053
302.20,9.6061
302.30,9.6061
302.40,9.6061
302.50,9.5589
302.60,9.5589
302.70,9.5589
302.80,9.5560
302.90,9.5560
303.00,9.5560
303.10,9.5498
303.20,9.4896
303.30,9.4612
303.40,9.4657
303.50,9.4657
303.60,9.4204
303.70,9.3860
303.80,9.3462
303.90,9.3462
304.00,9.3179
304.10,9.3101
304.20,9.2962
304.30,9.2169
304.40,9.1955
304.50,9.1955
304.60,9.1484
304.70,9.1329
304.80,9.1078
304.90,9.1078
305.00,9.0619
305.10,9.0271
305.20,8.9866
305.30,8.9798
305.40,8.9798
305.50,8.8640
305.60,8.8262
305.70,8.8357
305.80,8.8357
305.90,8.8357
306.00,8.9560
306.10,8.9560
306.20,8.9560
306.30,8.9560
306.40,8.8980
306.50,8.8980
306.60,8.9219
306.70,8.9226
306.80,8.8920
306.90,8.8920
307.00,8.8659
307.10,8.8544
307.20,8.8809
307.30,8.8809
307.40,8.8809
307.50,8.8279
307.60,8.8279
307.70,8.8279
307.80,8.8238
307.90,8.7356
308.00,8.7356
308.10,8.7725
308.20,8.8057
